"Pontestura"	"Pontestura"	"IT"
"Ponte San Pietro"	"Ponte San Pietro"	"IT"
"Ponte San Nicolò"	"Ponte San Nicolo"	"IT"
"Ponte Ronca"	"Ponte Ronca"	"IT"
"Pontenure"	"Pontenure"	"IT"
"Ponte Nossa"	"Ponte Nossa"	"IT"
"Ponte Nizza"	"Ponte Nizza"	"IT"
"Ponte nelle Alpi"	"Ponte nell'Alpi"	"IT"
"Pontelongo"	"Pontelongo"	"IT"
"Pontelatone"	"Pontelatone"	"IT"
"Pontelandolfo"	"Pontelandolfo"	"IT"
"Ponte Lambro"	"Ponte Lambro"	"IT"
"Ponte Gardena - Waidbruck"	"Ponte Gardena - Waidbruck"	"IT"
"Ponte di Piave"	"Ponte di Piave"	"IT"
"Ponte di Legno"	"Ponte di Legno"	"IT"
"Ponte di Barbarano"	"Ponte di Barbarano"	"IT"
"Pontedera"	"Pontedera"	"IT"
"Ponte dell'Olio"	"Ponte dell'Olio"	"IT"
"Ponte delle Arche"	"Ponte delle Arche"	"IT"
"Ponte della Venturina"	"Ponte della Venturina"	"IT"
"Pontedassio"	"Pontedassio"	"IT"
"Pontecurone"	"Pontecurone"	"IT"
"Pontecorvo"	"Pontecorvo"	"IT"
"Pontecchio Polesine"	"Pontecchio Polesine"	"IT"
"Pontecagnano"	"Pontecagnano"	"IT"
"Ponte Caffaro"	"Ponte Caffaro"	"IT"
"Ponte Buggianese"	"Ponte Buggianese"	"IT"
"Pontebba"	"Pontebba"	"IT"
"Ponte"	"Ponte"	"IT"
"Pont-Canavese"	"Pont-Canavese"	"IT"
"Pontassieve"	"Pontassieve"	"IT"
"Ponso"	"Ponso"	"IT"
"Ponsacco"	"Ponsacco"	"IT"
"Ponna Superiore"	"Ponna Superiore"	"IT"
"Poncarale"	"Poncarale"	"IT"
"Pomponesco"	"Pomponesco"	"IT"
"Pompiano"	"Pompiano"	"IT"
"Pompeiana"	"Pompeiana"	"IT"
"Pompei"	"Pompei"	"IT"
"Pomigliano d'Arco"	"Pomigliano d'Arco"	"IT"
"Pomezia"	"Pomezia"	"IT"
"Pombia"	"Pombia"	"IT"
"Pomaro Monferrato"	"Pomaro Monferrato"	"IT"
"Pomarico"	"Pomarico"	"IT"
"Pomaretto"	"Pomaretto"	"IT"
"Pomarance"	"Pomarance"	"IT"
"Polvica"	"Polvica"	"IT"
"Polverigi"	"Polverigi"	"IT"
"Polverara"	"Polverara"	"IT"
"Pollutri"	"Pollutri"	"IT"
"Pollone"	"Pollone"	"IT"
"Pollica"	"Pollica"	"IT"
"Pollenza"	"Pollenza"	"IT"
"Pollein"	"Pollein"	"IT"
"Polla"	"Polla"	"IT"
"Polino"	"Polino"	"IT"
"Polinago"	"Polinago"	"IT"
"Polignano a Mare"	"Polignano a Mare"	"IT"
"Policoro"	"Policoro"	"IT"
"Policastro Bussentino"	"Policastro Bussentino"	"IT"
"Poli"	"Poli"	"IT"
"Polesine Parmense"	"Polesine Parmense"	"IT"
"Polesella"	"Polesella"	"IT"
"Polcenigo"	"Polcenigo"	"IT"
"Poirino"	"Poirino"	"IT"
"Poiano"	"Poiano"	"IT"
"Pojana Maggiore"	"Pojana Maggiore"	"IT"
"Pogno"	"Pogno"	"IT"
"Pognana Lario"	"Pognana Lario"	"IT"
"Pogliano Milanese"	"Pogliano Milanese"	"IT"
"Poggiridenti"	"Poggiridenti"	"IT"
"Poggio San Vicino"	"Poggio San Vicino"	"IT"
"Poggio Sannita"	"Poggio Sannita"	"IT"
"Poggio San Lorenzo"	"Poggio San Lorenzo"	"IT"
"Poggio Rusco"	"Poggio Rusco"	"IT"
"Poggio Renatico"	"Poggio Renatico"	"IT"
"Villa Opicina"	"Villa Opicina"	"IT"
"Poggio Picenze"	"Poggio Picenze"	"IT"
"Poggio Nativo"	"Poggio Nativo"	"IT"
"Poggio Moiano"	"Poggio Moiano"	"IT"
"Poggio Mirteto"	"Poggio Mirteto"	"IT"
"Poggiomarino"	"Poggiomarino"	"IT"
"Poggio Imperiale"	"Poggio Imperiale"	"IT"
"Poggiofiorito"	"Poggiofiorito"	"IT"
"Poggiodomo"	"Poggiodomo"	"IT"
"Poggio Catino"	"Poggio Catino"	"IT"
"Poggio Bustone"	"Poggio Bustone"	"IT"
"Poggio Berni"	"Poggio Berni"	"IT"
"Poggio a Caiano"	"Poggio a Caiano"	"IT"
"Poggibonsi"	"Poggibonsi"	"IT"
"Poggiardo"	"Poggiardo"	"IT"
"Pofi"	"Pofi"	"IT"
"Podenzano"	"Podenzano"	"IT"
"Podenzana"	"Podenzana"	"IT"
"Pocenia"	"Pocenia"	"IT"
"Ploaghe"	"Ploaghe"	"IT"
"Plaus - Plaus"	"Plaus - Plaus"	"IT"
"Pizzone"	"Pizzone"	"IT"
"Pizzoli"	"Pizzoli"	"IT"
"Pizzoferrato"	"Pizzoferrato"	"IT"
"Pizzighettone"	"Pizzighettone"	"IT"
"Piuro"	"Piuro"	"IT"
"Piumazzo"	"Piumazzo"	"IT"
"Piubega"	"Piubega"	"IT"
"Pitigliano"	"Pitigliano"	"IT"
"Pitigliano"	"Pitigliano"	"IT"
"Piteglio"	"Piteglio"	"IT"
"Pistrino"	"Pistrino"	"IT"
"Pistoia"	"Pistoia"	"IT"
"Pisticci"	"Pisticci"	"IT"
"Pisoniano"	"Pisoniano"	"IT"
"Pisogne"	"Pisogne"	"IT"
"Pisignano"	"Pisignano"	"IT"
"Pisciotta"	"Pisciotta"	"IT"
"Pisa"	"Pisa"	"IT"
"Piozzano"	"Piozzano"	"IT"
"Piovene Rocchette"	"Piovene Rocchette"	"IT"
"Piove di Sacco"	"Piove di Sacco"	"IT"
"Piossasco"	"Piossasco"	"IT"
"Pioraco"	"Pioraco"	"IT"
"Piombino Dese"	"Piombino Dese"	"IT"
"Piombino"	"Piombino"	"IT"
"Pioltello"	"Pioltello"	"IT"
"Piode"	"Piode"	"IT"
"Piobesi Torinese"	"Piobesi Torinese"	"IT"
"Piobesi d'Alba"	"Piobesi d'Alba"	"IT"
"Piobbico"	"Piobbico"	"IT"
"Pinzolo"	"Pinzolo"	"IT"
"Pinzano al Tagliamento"	"Pinzano al Tagliamento"	"IT"
"Pino sulla Sponda del Lago Maggiore"	"Pino sulla Sponda del Lago Maggiore"	"IT"
"Pinocchio di Ancona"	"Pinocchio di Ancona"	"IT"
"Pineto"	"Pineto"	"IT"
"Pinerolo"	"Pinerolo"	"IT"
"Pincara"	"Pincara"	"IT"
"Pimonte"	"Pimonte"	"IT"
"Pila"	"Pila"	"IT"
"Pigra"	"Pigra"	"IT"
"Pignone"	"Pignone"	"IT"
"Pignola"	"Pignola"	"IT"
"Pignataro Maggiore"	"Pignataro Maggiore"	"IT"
"Pignataro Interamna"	"Pignataro Interamna"	"IT"
"Pigna"	"Pigna"	"IT"
"Piglio"	"Piglio"	"IT"
"Pieve Vergonte"	"Pieve Vergonte"	"IT"
"Pieve Torina"	"Pieve Torina"	"IT"
"Pieve Tesino"	"Pieve Tesino"	"IT"
"Pieve Santo Stefano"	"Pieve Santo Stefano"	"IT"
"Pieve San Giacomo"	"Pieve San Giacomo"	"IT"
"Pieve Porto Morone"	"Pieve Porto Morone"	"IT"
"Pievepelago"	"Pievepelago"	"IT"
"Pieve Ligure"	"Pieve Ligure"	"IT"
"Pieve Fosciana"	"Pieve Fosciana"	"IT"
"Pieve d'Olmi"	"Pieve d'Olmi"	"IT"
"Pieve di Teco"	"Pieve di Teco"	"IT"
"Pieve di Soligo"	"Pieve di Soligo"	"IT"
"Pieve di Cento"	"Pieve di Cento"	"IT"
"Pieve di Cadore"	"Pieve di Cadore"	"IT"
"Pieve del Cairo"	"Pieve del Cairo"	"IT"
"Pieve d'Alpago"	"Pieve d'Alpago"	"IT"
"Pievebovigliana"	"Pievebovigliana"	"IT"
"Pieve Albignola"	"Pieve Albignola"	"IT"
"Pieve"	"Pieve"	"IT"
"Pietrelcina"	"Pietrelcina"	"IT"
"Pietravairano"	"Pietravairano"	"IT"
"Pietrastornina"	"Pietrastornina"	"IT"
"Pietrasanta"	"Pietrasanta"	"IT"
"Pietraporzio"	"Pietraporzio"	"IT"
"Pietrapertosa"	"Pietrapertosa"	"IT"
"Pietranico"	"Pietranico"	"IT"
"Pietramurata"	"Pietramurata"	"IT"
"Pietramontecorvino"	"Pietramontecorvino"	"IT"
"Pietramelara"	"Pietramelara"	"IT"
"Pietralunga"	"Pietralunga"	"IT"
"Pietra Ligure"	"Pietra Ligure"	"IT"
"Pietra la Croce"	"Pietra la Croce"	"IT"
"Pietragalla"	"Pietragalla"	"IT"
"Pietraferrazzana"	"Pietraferrazzana"	"IT"
"Pietra de'Giorgi"	"Pietra de'Giorgi"	"IT"
"Pietradefusi"	"Pietradefusi"	"IT"
"Pietracupa"	"Pietracupa"	"IT"
"Pietracatella"	"Pietracatella"	"IT"
"Pietracamela"	"Pietracamela"	"IT"
"Pietrabruna"	"Pietrabruna"	"IT"
"Pietrabbondante"	"Pietrabbondante"	"IT"
"Pieris"	"Pieris"	"IT"
"Pienza"	"Pienza"	"IT"
"Piegaro"	"Piegaro"	"IT"
"Piedimulera"	"Piedimulera"	"IT"
"Piedimonte San Germano"	"Piedimonte San Germano"	"IT"
"Piedimonte"	"Piedimonte"	"IT"
"Piedicavallo"	"Piedicavallo"	"IT"
"Piè del Sasso"	"Pie del Sasso"	"IT"
"Piè del Colle"	"Pie del Colle"	"IT"
"Piea"	"Piea"	"IT"
"Pico"	"Pico"	"IT"
"Picinisco"	"Picinisco"	"IT"
"Picerno"	"Picerno"	"IT"
"Picciano"	"Picciano"	"IT"
"Piazzola sul Brenta"	"Piazzola sul Brenta"	"IT"
"Piazzatorre"	"Piazzatorre"	"IT"
"Piazza Brembana"	"Piazza Brembana"	"IT"
"Piazza al Serchio"	"Piazza al Serchio"	"IT"
"Piazza"	"Piazza"	"IT"
"Piateda"	"Piateda"	"IT"
"Piasco"	"Piasco"	"IT"
"Piantedo"	"Piantedo"	"IT"
"Piansano"	"Piansano"	"IT"
"Pianoro"	"Pianoro"	"IT"
"Pianola"	"Pianola"	"IT"
"Piano di Sorrento"	"Piano di Sorrento"	"IT"
"Follo"	"Follo"	"IT"
"Pianillo"	"Pianillo"	"IT"
"Pianiga"	"Pianiga"	"IT"
"Piangipane"	"Piangipane"	"IT"
"Pianezze"	"Pianezze"	"IT"
"Pianezza"	"Pianezza"	"IT"
"Pianello Val Tidone"	"Pianello Val Tidone"	"IT"
"Pianella"	"Pianella"	"IT"
"Pian di Scò"	"Pian di Sco"	"IT"
"Piandimeleto"	"Piandimeleto"	"IT"
"Piancogno"	"Piancogno"	"IT"
"Piancastagnaio"	"Piancastagnaio"	"IT"
"Pian Camuno"	"Pian Camuno"	"IT"
"Piana Crixia"	"Piana Crixia"	"IT"
"Piana Battolla"	"Piana Battolla"	"IT"
"Piaggine"	"Piaggine"	"IT"
"Piagge"	"Piagge"	"IT"
"Piadena"	"Piadena"	"IT"
"Piacenza d'Adige"	"Piacenza d'Adige"	"IT"
"Piacenza"	"Piacenza"	"IT"
"Pezze di Greco"	"Pezze di Greco"	"IT"
"Pezzana"	"Pezzana"	"IT"
"Peveragno"	"Peveragno"	"IT"
"Pettorazza Grimani"	"Pettorazza Grimani"	"IT"
"Pettorano sul Gizio"	"Pettorano sul Gizio"	"IT"
"Pettoranello del Molise"	"Pettoranello del Molise"	"IT"
"Pettinengo"	"Pettinengo"	"IT"
"Petruro Irpino"	"Petruro Irpino"	"IT"
"Petritoli"	"Petritoli"	"IT"
"Petriolo"	"Petriolo"	"IT"
"Petrignano"	"Petrignano"	"IT"
"Petriano"	"Petriano"	"IT"
"Petrella Tifernina"	"Petrella Tifernina"	"IT"
"Petrella Salto"	"Petrella Salto"	"IT"
"Petina"	"Petina"	"IT"
"Petacciato"	"Petacciato"	"IT"
"Pessione"	"Pessione"	"IT"
"Pessinetto"	"Pessinetto"	"IT"
"Pessina Cremonese"	"Pessina Cremonese"	"IT"
"Pescosolido"	"Pescosolido"	"IT"
"Pescosansonesco"	"Pescosansonesco"	"IT"
"Pesco Sannita"	"Pesco Sannita"	"IT"
"Pescorocchiano"	"Pescorocchiano"	"IT"
"Pescopennataro"	"Pescopennataro"	"IT"
"Pescopagano"	"Pescopagano"	"IT"
"Pescolanciano"	"Pescolanciano"	"IT"
"Pescocostanzo"	"Pescocostanzo"	"IT"
"Pescina"	"Pescina"	"IT"
"Pescia Romana"	"Pescia Romana"	"IT"
"Pescia"	"Pescia"	"IT"
"Peschiera del Garda"	"Peschiera del Garda"	"IT"
"Bettola-Zeloforamagno"	"Bettola-Zeloforamagno"	"IT"
"Peschici"	"Peschici"	"IT"
"Pesche"	"Pesche"	"IT"
"Pescasseroli"	"Pescasseroli"	"IT"
"Pescarolo ed Uniti"	"Pescarolo ed Uniti"	"IT"
"Pescara"	"Pescara"	"IT"
"Pescantina"	"Pescantina"	"IT"
"Pescaglia"	"Pescaglia"	"IT"
"Pesaro"	"Pesaro"	"IT"
"Perugia"	"Perugia"	"IT"
"Pertosa"	"Pertosa"	"IT"
"Pertengo"	"Pertengo"	"IT"
"Perrero"	"Perrero"	"IT"
"Perosa Argentina"	"Perosa Argentina"	"IT"
"Pernumia"	"Pernumia"	"IT"
"Pernate"	"Pernate"	"IT"
"Perito"	"Perito"	"IT"
"Perinaldo"	"Perinaldo"	"IT"
"Pergola"	"Pergola"	"IT"
"Pergine Valsugana"	"Pergine Valsugana"	"IT"
"Pergine Valdarno"	"Pergine Valdarno"	"IT"
"Perfugas"	"Perfugas"	"IT"
"Pereto"	"Pereto"	"IT"
"Perdifumo"	"Perdifumo"	"IT"
"Percoto"	"Percoto"	"IT"
"Percile"	"Percile"	"IT"
"Perca - Percha"	"Perca - Percha"	"IT"
"Perarolo di Cadore"	"Perarolo di Cadore"	"IT"
"Perano"	"Perano"	"IT"
"Penne"	"Penne"	"IT"
"Penna Sant'Andrea"	"Penna Sant'Andrea"	"IT"
"Penna San Giovanni"	"Penna San Giovanni"	"IT"
"Pennapiedimonte"	"Pennapiedimonte"	"IT"
"Penna in Teverina"	"Penna in Teverina"	"IT"
"Pennadomo"	"Pennadomo"	"IT"
"Pennabilli"	"Pennabilli"	"IT"
"Pellizzano"	"Pellizzano"	"IT"
"Pellezzano"	"Pellezzano"	"IT"
"Pellestrina"	"Pellestrina"	"IT"
"Pellegrino Parmense"	"Pellegrino Parmense"	"IT"
"Pella"	"Pella"	"IT"
"Pelago"	"Pelago"	"IT"
"Peio"	"Peio"	"IT"
"Pegolotte"	"Pegolotte"	"IT"
"Pegognaga"	"Pegognaga"	"IT"
"Peglio"	"Peglio"	"IT"
"Pedesina"	"Pedesina"	"IT"
"Pederobba"	"Pederobba"	"IT"
"Pedavena"	"Pedavena"	"IT"
"Pedaso"	"Pedaso"	"IT"
"Pecorara"	"Pecorara"	"IT"
"Pecetto di Valenza"	"Pecetto di Valenza"	"IT"
"Pecetto"	"Pecetto"	"IT"
"Peccioli"	"Peccioli"	"IT"
"Pavullo nel Frignano"	"Pavullo nel Frignano"	"IT"
"Pavone del Mella"	"Pavone del Mella"	"IT"
"Pavone Canavese"	"Pavone Canavese"	"IT"
"Pavia"	"Pavia"	"IT"
"Pavarolo"	"Pavarolo"	"IT"
"Paupisi"	"Paupisi"	"IT"
"Paullo"	"Paullo"	"IT"
"Paulilatino"	"Paulilatino"	"IT"
"Paularo"	"Paularo"	"IT"
"Pattada"	"Pattada"	"IT"
"Patrica"	"Patrica"	"IT"
"Paternopoli"	"Paternopoli"	"IT"
"Paterno"	"Paterno"	"IT"
"Pastrengo"	"Pastrengo"	"IT"
"Pastena"	"Pastena"	"IT"
"Passo di Treia"	"Passo di Treia"	"IT"
"Passirano"	"Passirano"	"IT"
"Passignano sul Trasimeno"	"Passignano sul Trasimeno"	"IT"
"Passarella"	"Passarella"	"IT"
"Paspardo"	"Paspardo"	"IT"
"Pasiano di Pordenone"	"Pasiano di Pordenone"	"IT"
"Pasian di Prato"	"Pasian di Prato"	"IT"
"Parzanica"	"Parzanica"	"IT"
"Paruzzaro"	"Paruzzaro"	"IT"
"Parre"	"Parre"	"IT"
"Parrano"	"Parrano"	"IT"
"Parona di Valpolicella"	"Parona di Valpolicella"	"IT"
"Parona"	"Parona"	"IT"
"Parolise"	"Parolise"	"IT"
"Parma"	"Parma"	"IT"
"Parella"	"Parella"	"IT"
"Parcines - Partschins"	"Parcines - Partschins"	"IT"
"Paratico"	"Paratico"	"IT"
"Parabita"	"Parabita"	"IT"
"Parabiago"	"Parabiago"	"IT"
"Papozze"	"Papozze"	"IT"
"Paolisi"	"Paolisi"	"IT"
"Panzano"	"Panzano"	"IT"
"Pantigliate"	"Pantigliate"	"IT"
"Panni"	"Panni"	"IT"
"Pannarano"	"Pannarano"	"IT"
"Panicale"	"Panicale"	"IT"
"Pandino"	"Pandino"	"IT"
"Pancarana"	"Pancarana"	"IT"
"Pancalieri"	"Pancalieri"	"IT"
"Pamparato"	"Pamparato"	"IT"
"Paluzza"	"Paluzza"	"IT"
"Palù del Fersina"	"Palu del Fersina"	"IT"
"Paludea"	"Paludea"	"IT"
"Palù"	"Palu"	"IT"
"Palosco"	"Palosco"	"IT"
"Palomonte"	"Palomonte"	"IT"
"Palombaro"	"Palombaro"	"IT"
"Palombara Sabina"	"Palombara Sabina"	"IT"
"Palombaio"	"Palombaio"	"IT"
"Palo del Colle"	"Palo del Colle"	"IT"
"Palmiano"	"Palmiano"	"IT"
"Palmariggi"	"Palmariggi"	"IT"
"Palmanova"	"Palmanova"	"IT"
"Palma Campania"	"Palma Campania"	"IT"
"Pallerone"	"Pallerone"	"IT"
"Palazzolo sull'Oglio"	"Palazzolo sull'Oglio"	"IT"
"Pallare"	"Pallare"	"IT"
"Pallanzeno"	"Pallanzeno"	"IT"
"Palinuro"	"Palinuro"	"IT"
"Palidano"	"Palidano"	"IT"
"Paliano"	"Paliano"	"IT"
"Palestro"	"Palestro"	"IT"
"Palestrina"	"Palestrina"	"IT"
"Palena"	"Palena"	"IT"
"Palazzuolo sul Senio"	"Palazzuolo sul Senio"	"IT"
"Palazzo San Gervasio"	"Palazzo San Gervasio"	"IT"
"Palazzolo Vercellese"	"Palazzolo Vercellese"	"IT"
"Palazzolo dello Stella"	"Palazzolo dello Stella"	"IT"
"Palazzo Canavese"	"Palazzo Canavese"	"IT"
"Palazzo"	"Palazzo"	"IT"
"Palau"	"Palau"	"IT"
"Palata"	"Palata"	"IT"
"Palanzano"	"Palanzano"	"IT"
"Palaia"	"Palaia"	"IT"
"Palagiano"	"Palagiano"	"IT"
"Palagianello"	"Palagianello"	"IT"
"Palagano"	"Palagano"	"IT"
"Pago Veiano"	"Pago Veiano"	"IT"
"Pagnona"	"Pagnona"	"IT"
"Paglieta"	"Paglieta"	"IT"
"Paganico Sabino"	"Paganico Sabino"	"IT"
"Pagani"	"Pagani"	"IT"
"Paese"	"Paese"	"IT"
"Paesana"	"Paesana"	"IT"
"Padulle"	"Padulle"	"IT"
"Paduli"	"Paduli"	"IT"
"Padula"	"Padula"	"IT"
"Padru"	"Padru"	"IT"
"Padria"	"Padria"	"IT"
"Padova"	"Padova"	"IT"
"Padivarma"	"Padivarma"	"IT"
"Paderno Franciacorta"	"Paderno Franciacorta"	"IT"
"Paderno Dugnano"	"Paderno Dugnano"	"IT"
"Paderno d'Adda"	"Paderno d'Adda"	"IT"
"Paderno Ponchielli"	"Paderno Ponchielli"	"IT"
"Paderna"	"Paderna"	"IT"
"Padergnone"	"Padergnone"	"IT"
"Padenghe sul Garda"	"Padenghe sul Garda"	"IT"
"Paciano"	"Paciano"	"IT"
"Pacentro"	"Pacentro"	"IT"
"Ozzero"	"Ozzero"	"IT"
"Ozzano Monferrato"	"Ozzano Monferrato"	"IT"
"Ozieri"	"Ozieri"	"IT"
"Ozegna"	"Ozegna"	"IT"
"Oyace"	"Oyace"	"IT"
"Ovodda"	"Ovodda"	"IT"
"Ovindoli"	"Ovindoli"	"IT"
"Ovaro"	"Ovaro"	"IT"
"Ovada"	"Ovada"	"IT"
"Oulx"	"Oulx"	"IT"
"Ottone"	"Ottone"	"IT"
"Ottobiano"	"Ottobiano"	"IT"
"Ottiglio"	"Ottiglio"	"IT"
"Ottaviano"	"Ottaviano"	"IT"
"Ottati"	"Ottati"	"IT"
"Ottana"	"Ottana"	"IT"
"Otricoli"	"Otricoli"	"IT"
"Otranto"	"Otranto"	"IT"
"Ostuni"	"Ostuni"	"IT"
"Ostra Vetere"	"Ostra Vetere"	"IT"
"Ostra"	"Ostra"	"IT"
"Ostiglia"	"Ostiglia"	"IT"
"Ostiano"	"Ostiano"	"IT"
"Ostellato"	"Ostellato"	"IT"
"Ossona"	"Ossona"	"IT"
"Ossi"	"Ossi"	"IT"
"Ossago Lodigiano"	"Ossago Lodigiano"	"IT"
"Ospitaletto"	"Ospitaletto"	"IT"
"Ospitale di Cadore"	"Ospitale di Cadore"	"IT"
"Ospedalicchio"	"Ospedalicchio"	"IT"
"Ospedaletto Euganeo"	"Ospedaletto Euganeo"	"IT"
"Ospedaletto d'Alpinolo"	"Ospedaletto d'Alpinolo"	"IT"
"Ospedaletto"	"Ospedaletto"	"IT"
"Ospedaletto"	"Ospedaletto"	"IT"
"Ospedaletto"	"Ospedaletto"	"IT"
"Ospedaletti"	"Ospedaletti"	"IT"
"Osoppo"	"Osoppo"	"IT"
"Osnago"	"Osnago"	"IT"
"Osmate"	"Osmate"	"IT"
"Osimo"	"Osimo"	"IT"
"Osilo"	"Osilo"	"IT"
"Osiglia"	"Osiglia"	"IT"
"Osidda"	"Osidda"	"IT"
"Oschiri"	"Oschiri"	"IT"
"Orzivecchi"	"Orzivecchi"	"IT"
"Orzinuovi"	"Orzinuovi"	"IT"
"Orvinio"	"Orvinio"	"IT"
"Orvieto"	"Orvieto"	"IT"
"Orune"	"Orune"	"IT"
"Ortueri"	"Ortueri"	"IT"
"Ortucchio"	"Ortucchio"	"IT"
"Ortovero"	"Ortovero"	"IT"
"Ortonovo"	"Ortonovo"	"IT"
"Ortona dei Marsi"	"Ortona dei Marsi"	"IT"
"Ortona"	"Ortona"	"IT"
"Ortisei - St. Ulrich"	"Ortisei - St. Ulrich"	"IT"
"Ortignano Raggiolo"	"Ortignano Raggiolo"	"IT"
"Ortezzano"	"Ortezzano"	"IT"
"Ortelle"	"Ortelle"	"IT"
"Orte"	"Orte"	"IT"
"Orta San Giulio"	"Orta San Giulio"	"IT"
"Orta Nova"	"Orta Nova"	"IT"
"Orsogna"	"Orsogna"	"IT"
"Orsenigo"	"Orsenigo"	"IT"
"Orsara di Puglia"	"Orsara di Puglia"	"IT"
"Orria"	"Orria"	"IT"
"Orotelli"	"Orotelli"	"IT"
"Orosei"	"Orosei"	"IT"
"Ornica"	"Ornica"	"IT"
"Ornavasso"	"Ornavasso"	"IT"
"Ornago"	"Ornago"	"IT"
"Ormea"	"Ormea"	"IT"
"Oriolo Romano"	"Oriolo Romano"	"IT"
"Oriolo"	"Oriolo"	"IT"
"Orio Litta"	"Orio Litta"	"IT"
"Orio Canavese"	"Orio Canavese"	"IT"
"Orio al Serio"	"Orio al Serio"	"IT"
"Origgio"	"Origgio"	"IT"
"Oricola"	"Oricola"	"IT"
"Oria"	"Oria"	"IT"
"Orgosolo"	"Orgosolo"	"IT"
"Orgiano"	"Orgiano"	"IT"
"Ordona"	"Ordona"	"IT"
"Orciano di Pesaro"	"Orciano di Pesaro"	"IT"
"Orcenico Inferiore"	"Orcenico Inferiore"	"IT"
"Orbetello"	"Orbetello"	"IT"
"Orbassano"	"Orbassano"	"IT"
"Oratino"	"Oratino"	"IT"
"Cursolo"	"Cursolo"	"IT"
"Orani"	"Orani"	"IT"
"Ora - Auer"	"Ora - Auer"	"IT"
"Oppido Lucano"	"Oppido Lucano"	"IT"
"Oppeano"	"Oppeano"	"IT"
"Opi"	"Opi"	"IT"
"Opera"	"Opera"	"IT"
"Oniferi"	"Oniferi"	"IT"
"Onifai"	"Onifai"	"IT"
"Oneta"	"Oneta"	"IT"
"Onano"	"Onano"	"IT"
"Onanì"	"Onani"	"IT"
"Omignano"	"Omignano"	"IT"
"Omegna"	"Omegna"	"IT"
"Olzai"	"Olzai"	"IT"
"Oltrona di San Mamette"	"Oltrona di San Mamette"	"IT"
"Oltre il Colle"	"Oltre il Colle"	"IT"
"Olmo al Brembo"	"Olmo al Brembo"	"IT"
"Olmeneta"	"Olmeneta"	"IT"
"Olmedo"	"Olmedo"	"IT"
"Ollolai"	"Ollolai"	"IT"
"Oliveto Lucano"	"Oliveto Lucano"	"IT"
"Oliveto Lario"	"Oliveto Lario"	"IT"
"Oliveto Citra"	"Oliveto Citra"	"IT"
"Oliena"	"Oliena"	"IT"
"Olginate"	"Olginate"	"IT"
"Olgiate Olona"	"Olgiate Olona"	"IT"
"Olgiate Comasco"	"Olgiate Comasco"	"IT"
"Olevano sul Tusciano"	"Olevano sul Tusciano"	"IT"
"Olevano Romano"	"Olevano Romano"	"IT"
"Olevano di Lomellina"	"Olevano di Lomellina"	"IT"
"Oleggio"	"Oleggio"	"IT"
"Oldenico"	"Oldenico"	"IT"
"Olcenengo"	"Olcenengo"	"IT"
"Olbia"	"Olbia"	"IT"
"Ogliastro Cilento"	"Ogliastro Cilento"	"IT"
"Oglianico"	"Oglianico"	"IT"
"Oggiono"	"Oggiono"	"IT"
"Offlaga"	"Offlaga"	"IT"
"Offida"	"Offida"	"IT"
"Offanengo"	"Offanengo"	"IT"
"Offagna"	"Offagna"	"IT"
"Ofena"	"Ofena"	"IT"
"Odolo"	"Odolo"	"IT"
"Oderzo"	"Oderzo"	"IT"
"Occimiano"	"Occimiano"	"IT"
"Occhiobello"	"Occhiobello"	"IT"
"Occhieppo Superiore"	"Occhieppo Superiore"	"IT"
"Occhieppo Inferiore"	"Occhieppo Inferiore"	"IT"
"Nuvolento"	"Nuvolento"	"IT"
"Nusco"	"Nusco"	"IT"
"Nuoro"	"Nuoro"	"IT"
"Numana"	"Numana"	"IT"
"Nulvi"	"Nulvi"	"IT"
"Nule"	"Nule"	"IT"
"Nughedu Santa Vittoria"	"Nughedu Santa Vittoria"	"IT"
"Nughedu San Nicolò"	"Nughedu San Nicolo"	"IT"
"Nucetto"	"Nucetto"	"IT"
"Novoli"	"Novoli"	"IT"
"Novi Velia"	"Novi Velia"	"IT"
"Novi Ligure"	"Novi Ligure"	"IT"
"Novi di Modena"	"Novi di Modena"	"IT"
"Noventa Vicentina"	"Noventa Vicentina"	"IT"
"Noventa di Piave"	"Noventa di Piave"	"IT"
"Novello"	"Novello"	"IT"
"Novellara"	"Novellara"	"IT"
"Nove"	"Nove"	"IT"
"Novate Milanese"	"Novate Milanese"	"IT"
"Novate Mezzola"	"Novate Mezzola"	"IT"
"Nova Siri"	"Nova Siri"	"IT"
"Novara"	"Novara"	"IT"
"Nova Ponente - Deutschnofen"	"Nova Ponente - Deutschnofen"	"IT"
"Nova Milanese"	"Nova Milanese"	"IT"
"Nova Levante - Welschnofen"	"Nova Levante - Welschnofen"	"IT"
"Novalesa"	"Novalesa"	"IT"
"Novaledo"	"Novaledo"	"IT"
"Novafeltria"	"Novafeltria"	"IT"
"Notaresco"	"Notaresco"	"IT"
"Nosate"	"Nosate"	"IT"
"Norma"	"Norma"	"IT"
"Norcia"	"Norcia"	"IT"
"Norbello"	"Norbello"	"IT"
"Noragugume"	"Noragugume"	"IT"
"None"	"None"	"IT"
"Nonantola"	"Nonantola"	"IT"
"Nomi"	"Nomi"	"IT"
"Nomaglio"	"Nomaglio"	"IT"
"Noli"	"Noli"	"IT"
"Nole"	"Nole"	"IT"
"Nola"	"Nola"	"IT"
"Noicattaro"	"Noicattaro"	"IT"
"Noha"	"Noha"	"IT"
